AGR_ID|open_rows|open_amt
362329|6|696.00
86235|6|696.00
68867|6|696.00
190077|6|696.00
316128|6|696.00
293538|6|696.00
234684|6|696.00
74301|6|696.00
179966|6|696.00
61295|3|696.00
67670|6|696.00
61729|6|696.00
86676|6|696.00
517319|6|696.00
338320|6|696.00
164051|6|696.00
128250|18|696.00
154400|6|696.00
216634|3|696.00
44298|3|696.00
53954|3|696.00
335614|6|696.00
132653|6|696.00
364888|6|696.00
141727|3|696.00
476550|3|696.00
463800|3|696.00
138187|6|696.00
93507|6|696.00
206356|6|696.00
67656|6|696.00
172719|6|696.00
330993|6|696.00
110355|6|696.00
149344|6|696.00
132788|6|696.00
226574|6|696.00
90622|6|696.00
68731|6|696.00
180925|6|696.00
52026|3|696.00
142630|6|696.00
189581|6|696.00
197331|6|696.00
119224|6|696.00
62046|3|696.00
230847|6|696.00
223410|6|696.00
486243|3|696.00
404589|6|696.00
72103|6|696.00
68261|6|696.00
518544|6|696.00
76563|3|696.00
289320|6|696.00
154862|6|696.00
102594|6|696.00
243867|6|696.00
151919|6|696.00
370160|6|696.00
130318|6|696.00
69017|6|696.00
181862|3|696.00
153268|6|696.00
473002|6|696.00
352965|3|696.00
160514|6|696.00
75092|6|696.00
56245|3|696.00
68045|6|696.00
157448|6|696.00
207088|4|696.00
70140|6|696.00
67413|6|696.00
207394|6|696.00
123075|6|696.00
284935|6|696.00
399910|6|696.00
153607|6|696.00
69449|6|696.00
59690|3|696.00
146632|6|696.00
124146|6|696.00
304854|6|696.00
115061|6|696.00
90581|6|696.00
116626|6|696.00
115052|6|696.00
70102|6|696.00
165309|6|696.00
61726|6|696.00
95902|6|696.00
244958|6|696.00
68084|6|696.00
133150|6|696.00
139036|3|696.00
161224|6|696.00
189856|6|696.00
128700|6|696.00
119229|3|696.00
455102|6|696.00
71076|3|696.00
259987|6|696.00
75436|3|696.00
190902|3|696.00
67342|6|696.00
85744|6|696.00
83197|3|696.00
67395|6|696.00
186292|6|696.00
123861|6|696.00
178404|6|696.00
123223|3|696.00
76646|6|696.00
148899|6|696.00
158269|6|696.00
197971|6|696.00
140793|3|696.00
96646|6|696.00
107494|6|696.00
122709|3|696.00
68286|6|696.00
197275|6|696.00
253032|3|696.00
67900|3|696.00
67570|6|696.00
140002|3|696.00
91255|6|696.00
367769|6|696.00
198327|6|696.00
168810|6|696.00
399870|3|696.00
33632|6|696.00
333374|6|696.00
176006|6|696.00
385582|6|696.00
54587|3|693.00
69753|3|693.00
54860|3|693.00
153682|3|693.00
63240|3|693.00
517870|3|693.00
160329|3|693.00
133740|3|693.00
54465|3|693.00
87955|3|693.00
129157|3|693.00
50348|3|693.00
170178|3|693.00
51320|3|693.00
46350|3|693.00
133431|3|693.00
68712|3|693.00
71899|3|693.00
73817|3|693.00
66794|6|690.36
256379|6|690.00
100011|6|690.00
63486|6|690.00
192845|6|690.00
306509|6|690.00
181857|6|690.00
79891|6|690.00
197511|6|690.00
71621|6|690.00
156962|6|690.00
77952|3|690.00
138029|3|690.00
107202|6|690.00
347120|6|690.00
182780|6|690.00
72238|6|690.00
194583|3|690.00
392053|6|690.00
254498|6|690.00
199833|6|690.00
34669|6|690.00
51393|3|690.00
194275|6|690.00
60625|6|690.00
189334|3|690.00
143080|6|690.00
116631|6|690.00
157115|6|690.00
70021|6|690.00
87722|6|690.00
71938|6|690.00
69122|6|690.00
207332|6|690.00
188327|6|690.00
196338|6|690.00
94987|6|690.00
116266|6|690.00
185455|6|690.00
79277|3|690.00
125167|6|690.00
59003|6|690.00
129766|6|690.00
139187|6|690.00
375540|6|690.00
396238|6|690.00
100193|6|690.00
97431|6|690.00
140842|6|690.00
349257|6|690.00
31949|6|690.00
130558|6|690.00
86152|6|690.00
56088|3|690.00
108694|12|690.00
182126|6|690.00
158173|6|690.00
108954|6|690.00
477851|6|690.00
36476|6|690.00
122859|3|690.00
157456|6|690.00
100263|3|690.00
85832|6|690.00
131939|6|690.00
179583|6|690.00
161214|6|690.00
94006|6|690.00
519822|6|690.00
118592|6|690.00
163184|6|690.00
346180|6|690.00
129328|3|690.00
73269|6|690.00
63571|6|690.00
103078|6|690.00
152457|6|690.00
102471|6|690.00
160576|6|690.00
75231|6|690.00
87334|6|690.00
98884|6|690.00
95254|6|690.00
233769|6|690.00
179537|6|690.00
363550|6|690.00
33759|6|690.00
103736|6|690.00
246112|6|690.00
151686|6|690.00
162208|6|690.00
449885|6|690.00
41199|6|690.00
50803|3|690.00
178675|6|690.00
344914|6|690.00
69060|6|690.00
86316|6|690.00
72989|6|690.00
495076|6|690.00
68347|6|690.00
179840|6|690.00
55062|3|690.00
447960|3|690.00
43265|3|690.00
160980|6|690.00
60220|6|690.00
33710|6|690.00
330977|6|690.00
83867|6|690.00
113186|6|690.00
70314|24|686.40
54817|3|686.31
87146|6|684.00
147546|6|684.00
209427|4|684.00
483869|6|684.00
94880|6|684.00
109893|12|684.00
189091|6|684.00
77613|6|684.00
147738|6|684.00
180495|6|684.00
186059|6|681.00
118579|6|681.00
129956|6|678.00
76054|3|678.00
66617|3|675.00
249214|4|672.00
105690|3|672.00
103535|6|672.00
662510|3|672.00
135561|12|672.00
662192|3|666.72
157922|6|666.00
120158|6|666.00
313334|9|666.00
161198|6|666.00
353793|9|666.00
177847|9|666.00
190137|12|666.00
137706|3|666.00
157705|6|666.00
220115|4|664.00
215816|4|664.00
216593|4|664.00
76925|3|663.00
394333|3|663.00
423724|3|663.00
66632|6|663.00
80582|12|662.79
203918|6|660.00
95286|6|660.00
215612|4|660.00
203684|4|660.00
74862|3|660.00
98067|6|660.00
159169|6|660.00
389841|4|660.00
141658|18|659.64
934942|2|658.00
126823|3|657.00
74923|3|657.00
39940|3|657.00
58680|6|654.00
81703|12|654.00
488993|3|654.00
92902|6|654.00
207753|6|654.00
84686|3|654.00
188024|6|654.00
187008|6|654.00
184637|3|654.00
200422|4|652.00
356055|3|651.15
206885|3|651.00
132553|3|651.00
76010|3|651.00
43985|3|651.00
83313|3|648.00
327410|3|648.00
165018|6|648.00
167858|6|648.00
112984|48|648.00
156711|3|648.00
54794|3|648.00
138221|3|648.00
45628|3|648.00
132044|3|648.00
331931|3|648.00
75595|3|648.00
76747|3|648.00
126120|3|648.00
61288|3|648.00
65129|3|648.00
75550|3|648.00
117414|3|648.00
61904|3|648.00
157167|3|648.00
438230|3|648.00
32480|3|648.00
105771|9|648.00
122920|3|645.00
64245|3|645.00
53458|3|645.00
521323|3|645.00
241859|3|645.00
46404|3|645.00
73647|3|645.00
273101|3|645.00
147971|3|645.00
52029|3|645.00
53529|3|645.00
184529|3|645.00
114564|3|645.00
75032|3|645.00
49075|3|645.00
141553|3|645.00
139363|3|645.00
48756|3|645.00
49852|3|645.00
515475|3|645.00
97534|3|645.00
218426|16|644.00
82456|3|643.17
60709|3|642.00
75626|3|642.00
45414|3|642.00
117273|3|642.00
696495|3|642.00
207080|3|642.00
41457|3|642.00
65598|3|642.00
53016|3|642.00
357866|3|642.00
122416|6|642.00
134223|3|642.00
65862|3|642.00
65014|3|642.00
53536|3|642.00
145232|12|642.00
199370|3|642.00
485056|12|642.00
119679|3|642.00
221914|3|642.00
136754|6|642.00
73711|3|642.00
43069|3|642.00
118012|3|642.00
59760|3|642.00
56616|3|642.00
51043|3|639.00
139393|3|639.00
283450|3|639.00
72006|3|639.00
41208|3|639.00
243315|3|639.00
40343|3|639.00
62493|3|639.00
179655|3|639.00
297675|6|639.00
70496|9|639.00
158361|6|636.00
134926|6|636.00
444629|12|632.00
306429|9|630.00
133196|2|630.00
58184|6|630.00
95297|6|630.00
191816|6|630.00
58118|6|630.00
217171|6|630.00
75806|6|627.00
69029|6|624.00
157943|12|624.00
259581|6|624.00
72591|6|624.00
217662|3|624.00
131529|6|624.00
159442|12|624.00
102481|9|621.00
88371|9|621.00
484109|18|621.00
133838|9|621.00
129460|18|620.40
66751|3|618.00
60573|6|618.00
178934|6|618.00
233898|6|618.00
360638|18|618.00
190362|6|618.00
320519|6|618.00
121239|6|618.00
151532|6|618.00
266514|6|618.00
391537|6|618.00
88303|6|618.00
348238|6|618.00
172264|6|618.00
216678|6|618.00
105173|6|618.00
391638|6|618.00
161925|12|618.00
112911|6|618.00
107290|6|618.00
105392|6|618.00
192773|6|618.00
155663|6|618.00
345651|6|618.00
133032|6|618.00
131230|12|616.86
214934|4|616.00
64843|3|615.00
519038|3|615.00
116752|3|615.00
75506|12|612.00
77299|6|612.00
137062|6|612.00
173669|6|612.00
90161|6|612.00
182827|6|612.00
181909|6|612.00
396900|6|612.00
170129|6|612.00
56346|6|612.00
219928|6|612.00
113250|9|612.00
58093|6|612.00
60005|3|612.00
68401|6|612.00
160889|6|612.00
218818|6|612.00
121062|3|612.00
147904|6|612.00
146839|6|612.00
143116|3|612.00
60834|6|612.00
145139|6|612.00
96404|6|612.00
298933|6|611.10
356102|3|610.98
110360|3|609.00
39535|3|608.97
184025|6|606.00
192024|6|606.00
72837|6|606.00
166073|6|606.00
153840|6|606.00
79230|6|606.00
83653|6|606.00
84002|3|606.00
119377|6|606.00
191545|6|606.00
221023|6|606.00
108510|6|606.00
366079|6|606.00
127689|6|606.00
190390|6|606.00
94926|6|606.00
66511|6|606.00
476770|3|605.97
243459|4|604.00
81258|9|603.00
70831|3|603.00
110936|9|603.00
104938|9|603.00
125527|3|603.00
198189|3|603.00
312762|3|603.00
199981|3|603.00
102573|9|603.00
345108|3|603.00
56659|3|603.00
159985|3|603.00
122052|6|602.64
136438|6|600.84
124101|15|600.00
113763|6|600.00
160605|6|600.00
42794|3|600.00
62492|6|600.00
123427|6|600.00
158602|6|600.00
151972|6|600.00
125911|6|600.00
77088|3|600.00
89506|6|600.00
114453|6|600.00
228420|6|600.00
90050|6|600.00
67527|6|600.00
32209|6|600.00
151497|6|600.00
119843|6|600.00
506847|6|600.00
276955|3|600.00
73855|6|600.00
181349|6|600.00
495727|6|600.00
152332|3|600.00
353218|6|600.00
131324|6|600.00
68825|6|600.00
72683|6|600.00
135477|6|600.00
396017|6|600.00
58417|6|600.00
235836|3|600.00
113229|6|600.00
115952|6|600.00
182915|6|600.00
139709|6|600.00
142429|6|600.00
63584|6|600.00
442653|6|600.00
102828|12|600.00
83005|6|600.00
96606|12|600.00
107265|12|600.00
68342|6|600.00
150699|6|600.00
484213|18|600.00
49482|3|600.00
215716|6|600.00
163582|6|600.00
335210|6|600.00
89706|6|600.00
129196|6|600.00
188157|6|600.00
143686|6|600.00
141350|6|600.00
243734|6|600.00
126111|6|600.00
111900|12|600.00
382012|6|600.00
90982|6|600.00
109495|6|600.00
73074|6|600.00
319841|6|600.00
70616|3|600.00
228320|3|600.00
163574|6|600.00
166837|6|600.00
270483|6|600.00
81013|3|600.00
119238|3|597.00
118660|3|597.00
287333|3|597.00
385025|3|597.00
93795|3|597.00
55729|3|597.00
76375|3|597.00
274506|3|597.00
107751|3|597.00
142218|3|597.00
131649|3|597.00
52235|3|597.00
393202|3|597.00
467472|3|597.00
54739|3|597.00
455553|3|597.00
131161|3|597.00
131183|3|597.00
177558|3|597.00
136309|3|597.00
208977|4|596.00
6940|2|596.00
153017|9|594.00
494196|6|594.00
68546|6|594.00
137950|9|594.00
289177|6|594.00
137976|6|594.00
139514|3|594.00
155541|6|594.00
395681|6|594.00
161916|6|594.00
161621|6|594.00
180205|3|594.00
69599|6|594.00
220891|6|594.00
131954|6|594.00
102678|6|594.00
67739|6|594.00
95367|9|594.00
86468|6|594.00
466309|3|594.00
221850|6|594.00
128392|3|594.00
191547|6|594.00
184532|6|594.00
187434|3|594.00
318782|9|594.00
69360|6|594.00
168451|6|594.00
116493|6|594.00
80640|6|594.00
439202|3|594.00
186210|6|594.00
469924|6|594.00
117889|3|594.00
67188|6|594.00
76680|6|594.00
145183|6|594.00
95399|9|594.00
276125|6|594.00
291523|9|594.00
67200|6|594.00
161636|6|594.00
137862|9|594.00
170613|6|594.00
59772|6|594.00
153390|6|594.00
187041|6|594.00
273965|6|594.00
122707|9|594.00
48096|3|594.00
126849|6|594.00
189129|6|594.00
72746|6|594.00
64211|6|594.00
274084|6|594.00
129170|3|594.00
87804|6|594.00
171871|6|594.00
62875|6|594.00
168472|6|594.00
34648|6|594.00
69801|6|594.00
117405|6|594.00
500122|6|594.00
67450|6|594.00
494229|6|594.00
172781|6|594.00
65600|6|594.00
95310|6|594.00
33779|6|594.00
493715|6|594.00
198427|6|594.00
69111|6|594.00
195979|6|594.00
88158|12|594.00
53742|3|594.00
69301|6|594.00
148156|9|594.00
503808|6|594.00
163441|6|594.00
68387|6|594.00
60991|6|594.00
90249|9|594.00
69432|6|594.00
67937|3|594.00
132808|6|594.00
145141|6|594.00
336562|3|594.00
208237|6|594.00
45786|3|594.00
370288|6|594.00
110063|6|594.00
57108|6|594.00
33954|6|594.00
171643|6|594.00
61766|6|594.00
279364|6|594.00
93301|9|594.00
276520|6|594.00
68108|3|594.00
142482|6|594.00
84128|3|594.00
192894|6|594.00
111335|6|594.00
96919|9|594.00
72483|6|594.00
92416|9|594.00
79614|6|594.00
98242|9|594.00
59852|6|594.00
100183|6|594.00
90985|6|594.00
226584|6|594.00
79174|6|594.00
141946|6|594.00
329793|6|594.00
181097|6|594.00
53832|3|594.00
190906|6|594.00
112541|6|594.00
165184|3|594.00
90284|9|594.00
70796|3|594.00
65381|3|594.00
145820|6|594.00
109152|6|594.00
332445|6|594.00
69089|6|594.00
135271|6|594.00
105275|6|594.00
157475|6|594.00
198473|6|594.00
72997|6|594.00
143897|6|594.00
92245|6|594.00
111880|6|594.00
86873|6|594.00
72883|6|594.00
198359|6|594.00
385128|3|594.00
177905|6|594.00
238977|3|594.00
64600|6|594.00
73251|6|594.00
374428|3|594.00
108967|6|594.00
120611|9|594.00
182138|6|594.00
143043|6|594.00
221220|3|594.00
84011|6|594.00
109735|6|594.00
374845|6|594.00
94934|9|594.00
167463|6|594.00
196423|6|594.00
67666|6|594.00
114645|6|594.00
207283|6|594.00
491592|6|594.00
81971|6|594.00
387829|6|594.00
67575|6|594.00
72264|3|594.00
446151|12|594.00
159170|6|594.00
101059|6|594.00
379086|6|594.00
140919|3|594.00
274902|6|594.00
184175|6|594.00
141626|9|594.00
338365|6|594.00
136415|9|594.00
64218|3|594.00
97132|9|594.00
108499|6|594.00
58342|6|594.00
362450|3|594.00
110267|6|594.00
191342|6|594.00
188884|6|594.00
77586|6|594.00
153545|6|594.00
140231|3|594.00
94884|6|594.00
142951|6|594.00
325028|3|594.00
135854|9|594.00
416187|6|594.00
101145|6|594.00
93006|3|594.00
102932|6|594.00
178055|12|594.00
58324|6|594.00
70018|6|594.00
157266|6|594.00
199300|6|593.22
69146|6|592.98
210514|4|592.00
53336|3|591.00
66421|3|591.00
187853|3|591.00
145105|3|591.00
49166|3|591.00
76881|3|591.00
54791|3|591.00
75441|3|591.00
122582|3|591.00
140669|3|591.00
137883|3|591.00
174433|3|591.00
53571|3|591.00
44104|3|591.00
149111|6|588.00
371440|6|588.00
228761|6|588.00
179884|6|588.00
68288|6|588.00
109591|6|588.00
285468|6|588.00
139479|6|588.00
40473|3|588.00
105502|6|588.00
72911|6|588.00
147454|6|588.00
373126|6|588.00
145287|6|588.00
71608|12|588.00
461449|6|588.00
67563|6|588.00
252965|3|588.00
493153|6|588.00
156922|6|588.00
212580|6|588.00
151684|6|588.00
33536|6|588.00
111423|6|588.00
180627|6|588.00
311063|12|588.00
132522|6|588.00
311887|6|588.00
57908|6|588.00
185815|6|588.00
102487|9|585.00
106674|9|585.00
129543|3|585.00
104360|9|585.00
97333|9|585.00
123159|9|584.37
395950|4|584.00
106263|6|582.00
115342|6|582.00
178472|6|582.00
120317|6|582.00
144175|3|582.00
153611|18|582.00
647616|4|580.00
506354|24|579.36
143744|6|579.00
400944|3|579.00
132997|9|576.81
134636|6|576.00
92760|9|576.00
225615|9|575.73
649140|3|575.10
53118|3|573.00
140130|3|573.00
203225|3|573.00
45015|3|573.00
41904|3|573.00
699177|2|570.88
50189|3|570.00
81982|12|570.00
217511|6|570.00
142670|6|570.00
270331|3|567.00
155766|18|566.28
155473|6|564.00
147320|6|564.00
46171|3|564.00
438511|6|564.00
156969|3|561.00
53727|3|561.00
386796|3|561.00
164332|6|558.00
57154|6|558.00
217388|6|558.00
65121|3|558.00
412891|12|558.00
411026|6|558.00
130705|9|558.00
133533|36|558.00
250985|10|557.10
420553|2|556.00
427104|3|555.00
43104|3|555.00
660826|4|553.94
101243|3|552.00
44545|3|552.00
40385|3|552.00
84636|3|552.00
49609|3|552.00
64275|3|552.00
95890|6|552.00
453763|3|552.00
67335|8|552.00
202270|6|552.00
59408|3|552.00
144769|3|552.00
496533|3|549.00
393616|6|549.00
272848|3|549.00
53542|3|549.00
121123|3|549.00
134042|3|549.00
64628|3|549.00
79301|3|549.00
45261|3|549.00
230813|3|549.00
95068|3|549.00
353110|9|549.00
139066|3|549.00
114382|3|549.00
51775|3|549.00
120339|3|549.00
119682|3|549.00
118081|3|549.00
52252|3|546.00
53728|3|546.00
79693|3|546.00
147532|3|546.00
146421|3|546.00
121901|3|546.00
139182|3|546.00
50193|3|546.00
44412|3|546.00
53098|3|546.00
129046|3|546.00
69084|3|546.00
125532|6|546.00
66424|3|546.00
480809|3|546.00
58441|3|546.00
98697|6|546.00
133547|3|546.00
139595|3|546.00
127092|3|546.00
63496|3|546.00
48635|3|546.00
50005|3|546.00
52406|3|546.00
55265|3|546.00
53253|3|546.00
273255|3|546.00
365221|6|546.00
45932|3|546.00
110497|3|546.00
48296|3|546.00
53013|3|546.00
112961|12|544.83
217708|4|544.00
452159|4|544.00
440076|3|543.00
208944|3|543.00
176185|3|543.00
135806|3|543.00
127953|3|543.00
276386|3|543.00
41480|3|543.00
52395|3|543.00
42772|3|543.00
237461|3|543.00
201109|3|543.00
75517|3|543.00
51243|3|543.00
70913|3|543.00
273178|3|540.00
181809|3|540.00
224439|3|540.00
49517|3|540.00
265751|6|540.00
130164|3|540.00
195728|6|540.00
202396|3|540.00
42486|3|540.00
63847|3|540.00
685819|2|540.00
58225|6|540.00
119076|6|540.00
72108|6|540.00
185235|3|537.00
544994|2|536.00
122402|3|534.00
164551|6|534.00
39006|3|534.00
195071|6|534.00
117309|6|534.00
102802|3|534.00
221768|4|532.00
355868|4|532.00
125688|27|531.00
656038|6|528.48
184662|6|528.00
641453|4|528.00
126302|3|528.00
153516|6|528.00
357771|6|528.00
212063|4|528.00
87412|6|528.00
134619|6|528.00
290712|12|528.00
250984|2|526.00
55604|6|525.00
54411|3|525.00
229256|3|524.91
408120|12|524.40
659252|8|523.48
237981|6|523.02
131989|3|522.00
158314|6|522.00
458753|6|522.00
361472|18|522.00
344500|6|522.00
256959|6|522.00
100014|9|522.00
305398|6|522.00
78036|6|516.00
76146|6|516.00
154944|6|516.00
136664|6|516.00
152168|6|516.00
234337|6|516.00
166474|6|516.00
332061|6|516.00
205277|3|516.00
54515|6|516.00
340063|6|516.00
95838|6|516.00
300099|6|516.00
146544|6|516.00
199722|6|516.00
338119|6|516.00
190361|6|516.00
180177|6|516.00
273194|12|516.00
99241|6|516.00
149748|18|516.00
88836|6|516.00
102152|6|516.00
172944|6|516.00
334164|6|516.00
468909|6|516.00
441135|3|516.00
72148|6|516.00
55641|12|516.00
143009|6|516.00
91178|6|516.00
501156|6|516.00
186810|6|516.00
187178|3|515.34
633307|2|515.28
85680|3|513.00
302734|3|513.00
100037|6|513.00
123345|3|513.00
88355|3|513.00
47291|3|513.00
699136|3|511.98
83460|6|510.00
84617|6|510.00
485970|6|510.00
132525|3|510.00
129820|6|510.00
486300|6|510.00
110048|6|510.00
101525|6|510.00
153456|6|510.00
95499|6|510.00
340510|6|510.00
466553|6|510.00
360982|6|510.00
151106|6|510.00
180500|6|510.00
203022|6|510.00
131999|6|510.00
360924|6|510.00
135737|6|510.00
90851|6|510.00
108801|6|510.00
163236|6|510.00
127850|3|510.00
131551|6|510.00
89451|6|510.00
1021100|4|508.00
443266|3|507.00
153683|6|504.72
119893|6|504.00
78921|6|504.00
193401|6|504.00
132083|6|504.00
126268|6|504.00
107925|6|504.00
109196|12|504.00
173453|6|504.00
68445|6|504.00
148487|6|504.00
171073|6|504.00
413447|3|504.00
181194|6|504.00
293471|6|504.00
105484|12|504.00
57558|6|504.00
243418|6|504.00
58435|6|504.00
58849|6|504.00
129985|6|504.00
132758|3|504.00
184276|6|504.00
99543|6|504.00
203390|6|504.00
57333|6|504.00
59669|6|504.00
101854|6|504.00
79438|6|504.00
135112|3|504.00
164516|6|504.00
294820|6|504.00
111468|6|504.00
110103|6|503.70
164817|6|501.24
344282|3|501.00
127755|3|501.00
46111|3|501.00
128391|6|501.00
139934|3|501.00
221117|4|500.00
148728|6|499.14
63678|3|498.00
168614|6|498.00
89390|6|498.00
72011|6|498.00
326866|6|498.00
110738|6|498.00
201591|6|498.00
68061|6|498.00
69260|6|498.00
105045|18|498.00
112998|6|498.00
123613|6|498.00
151683|6|498.00
70961|3|498.00
70415|6|498.00
120285|6|498.00
68398|6|498.00
106062|6|498.00
80395|6|498.00
32684|6|498.00
338295|3|498.00
108677|6|498.00
142095|6|498.00
461523|6|498.00
35093|6|498.00
304511|6|498.00
145669|6|498.00
68957|6|498.00
285762|3|498.00
130838|3|498.00
166379|6|498.00
121756|3|498.00
60285|6|498.00
191472|6|498.00
140816|3|498.00
142793|3|498.00
89715|6|498.00
118534|6|498.00
198673|6|498.00
132893|6|498.00
187386|6|498.00
282946|6|498.00
178791|6|498.00
123943|6|498.00
64078|6|498.00
73484|6|498.00
124371|6|498.00
245462|6|498.00
187514|6|498.00
69460|6|498.00
83660|6|498.00
465650|6|498.00
443251|6|498.00
190259|6|498.00
132309|6|498.00
135876|6|498.00
276822|6|498.00
353547|6|498.00
133512|6|498.00
184505|6|498.00
90130|6|498.00
146999|6|498.00
105633|6|498.00
109207|6|498.00
509318|6|498.00
56818|6|498.00
33603|6|498.00
68516|6|498.00
96281|6|498.00
185481|6|498.00
506685|6|498.00
507671|6|498.00
404146|6|498.00
213248|6|498.00
274664|6|498.00
270303|6|498.00
93832|6|498.00
41713|3|498.00
407811|6|498.00
104282|6|498.00
284615|6|498.00
145488|6|498.00
78653|6|498.00
135748|3|498.00
61794|6|498.00
197517|6|498.00
92551|6|498.00
98572|6|498.00
68522|6|498.00
131167|3|498.00
48991|3|498.00
94601|6|498.00
165694|6|498.00
403013|6|498.00
146404|3|498.00
108516|6|498.00
80887|6|498.00
158776|6|498.00
66503|6|498.00
143861|6|498.00
356281|3|498.00
504776|6|498.00
176347|6|498.00
144553|6|498.00
135241|6|498.00
63688|6|498.00
237651|6|498.00
78092|6|498.00
341484|6|498.00
143614|6|498.00
128068|6|498.00
69937|6|498.00
200027|6|498.00
52847|3|498.00
468389|6|498.00
109309|6|498.00
143095|6|498.00
44920|3|498.00
151306|6|498.00
42381|3|498.00
150243|6|498.00
641623|3|496.17
180526|3|495.00
144759|3|495.00
175214|3|495.00
41876|3|495.00
126998|3|495.00
123773|3|495.00
130980|3|495.00
265038|3|495.00
55753|3|495.00
53337|3|495.00
96064|3|495.00
128742|3|495.00
53655|3|495.00
76865|3|495.00
122382|3|495.00
371384|3|495.00
141572|3|495.00
148075|3|495.00
197236|3|495.00
140369|3|495.00
93471|3|495.00
53344|3|495.00
131522|3|495.00
275509|3|495.00
404257|3|495.00
59303|3|495.00
76095|3|495.00
644370|6|494.07
229121|9|493.65
464224|4|493.52
68353|6|492.00
80239|6|492.00
68519|6|492.00
127739|6|492.00
301808|6|492.00
67500|6|492.00
334838|6|492.00
70168|6|492.00
179443|3|492.00
216811|6|492.00
203311|6|492.00
89785|6|492.00
194293|6|492.00
394635|3|492.00
114944|6|492.00
107909|6|492.00
121270|3|492.00
243116|6|492.00
54202|3|492.00
165538|6|492.00
182130|6|492.00
98533|6|492.00
109889|6|492.00
306628|6|492.00
126142|6|492.00
161390|6|492.00
63766|6|492.00
93543|6|492.00
147737|6|492.00
443294|6|492.00
81373|6|492.00
145347|6|492.00
132610|6|492.00
250004|6|492.00
94985|6|492.00
110246|6|492.00
118560|6|492.00
30227|6|492.00
482387|3|492.00
108971|6|492.00
158192|6|492.00
327902|6|492.00
110614|6|492.00
511045|6|492.00
56831|6|492.00
151529|6|492.00
80599|6|492.00
97851|6|492.00
473538|3|492.00
126834|6|492.00
48640|3|492.00
180972|6|492.00
50039|3|492.00
143119|6|492.00
192860|6|492.00
86066|6|492.00
39758|3|492.00
71862|6|492.00
170471|6|492.00
155308|6|492.00
90386|6|492.00
179869|6|492.00
121639|6|492.00
98273|6|492.00
87544|6|492.00
175413|6|492.00
250119|12|492.00
117155|6|492.00
298709|6|492.00
128549|6|492.00
95810|6|492.00
52745|3|492.00
68062|6|492.00
352345|12|492.00
33538|6|492.00
42004|3|492.00
67082|6|492.00
119029|6|492.00
105773|6|492.00
251748|6|492.00
34500|6|492.00
166536|6|492.00
57478|3|492.00
96806|6|492.00
70702|6|492.00
159168|6|492.00
522295|6|492.00
86376|3|492.00
105917|6|492.00
198376|6|492.00
40382|3|492.00
145483|6|492.00
74730|3|492.00
157281|6|492.00
126206|6|492.00
71985|6|492.00
383987|3|492.00
1180031|2|490.00
132800|3|486.00
120979|6|486.00
74688|12|485.34
137803|3|483.00
186064|12|480.00
125587|12|480.00
171427|6|480.00
118103|6|480.00
305407|3|480.00
118539|9|477.00
61795|3|474.00
141560|6|474.00
451542|3|474.00
402481|6|474.00
404781|12|469.98
214036|9|468.00
243123|12|468.00
204678|4|468.00
152975|6|468.00
42920|3|468.00
291140|9|468.00
86581|9|468.00
170426|3|468.00
174699|6|468.00
93525|6|468.00
83501|3|465.00
84230|3|465.00
356101|3|464.52
356058|3|463.80
148079|6|462.00
186974|3|462.00
74859|3|462.00
140957|3|462.00
91939|6|462.00
411101|4|460.00
96113|12|459.78
91400|9|459.00
91137|3|459.00
406914|3|459.00
126491|9|459.00
323301|9|459.00
408216|9|459.00
141963|3|459.00
447293|3|459.00
39194|3|456.00
118761|3|456.00
129755|6|456.00
64420|6|456.00
56683|6|456.00
92513|6|456.00
256019|12|455.58
135396|12|454.14
141310|3|453.00
231326|3|453.00
62014|3|453.00
235736|30|451.98
97606|72|451.62
328651|9|450.00
106384|9|450.00
135260|3|450.00
48262|3|450.00
124180|9|450.00
134409|9|450.00
396278|9|450.00
237083|3|450.00
46056|3|450.00
262026|3|450.00
325926|3|450.00
72197|3|450.00
40781|3|450.00
103565|9|450.00
106791|9|450.00
501155|12|450.00
76233|9|450.00
517473|3|450.00
140161|3|450.00
198656|9|450.00
111967|9|450.00
54003|3|450.00
52376|3|450.00
97009|6|450.00
110005|9|450.00
61608|3|447.00
489325|3|447.00
153347|3|447.00
135593|3|447.00
209404|3|447.00
121542|3|447.00
209997|3|447.00
225509|3|447.00
56098|3|447.00
143253|3|447.00
404438|3|447.00
53928|3|447.00
46490|3|447.00
285431|3|447.00
138899|3|447.00
387098|3|447.00
73426|3|447.00
137748|3|447.00
41453|3|447.00
133811|12|447.00
38293|3|444.00
205136|3|444.00
65370|3|444.00
227201|4|444.00
46122|3|444.00
151887|3|444.00
343572|3|444.00
49898|3|444.00
91226|6|444.00
110257|3|444.00
72347|3|444.00
72994|3|444.00
75173|3|444.00
93704|3|444.00
109838|3|444.00
132669|3|444.00
47225|3|444.00
142479|12|444.00
42752|3|444.00
141231|3|444.00
183875|3|444.00
45306|3|444.00
351868|3|444.00
50139|3|444.00
201125|3|444.00
119032|3|444.00
66303|3|444.00
145771|3|444.00
256406|3|444.00
208979|6|444.00
71924|3|444.00
124603|9|441.00
117397|9|441.00
316313|9|441.00
75905|9|441.00
142319|9|441.00
190896|9|441.00
53227|3|441.00
85861|9|441.00
101570|9|441.00
199571|9|441.00
