LREF	INVOICEREF	TYPE	IOCODE	CROSSREF_MAIN_LREF	PAYTYPE	TRANSTYPE	LINETYPE	INST_NR	DATE_	PAYABLETOTAL	PAID	CANCELED	CANCELLATIONPAYMENT	CLIENTREF	ABYS_ID	ABYS_ACCOUNT_ID	ABYS_AGREEMENT_ID	ABYS_MAIN_LREF	ABYS_ACTION_TYPE_ID	OV_KIND	REF_DEPOSIT_ACCOUNT_ID	REF_DEPOSIT_ACCOUNT_ACTION_ID	CASH_ID	RECEIPT_NUMBER	ALLOC_RN	PAY_FULL_AMT	ALLOC_SRC
123065489	123065489	101	1	122868581	174	113	103	0	2023-06-20 09:16:41	243.47	0	0	0	251522	123065489	58522082	197168	122868581	32	PAY	\N	\N	521	26484463	1	243.47	INCOME
123745233	123745233	101	1	123745231	10	113	103	0	2023-07-26 13:49:34	202.07	0	0	0	251522	123745233	59106222	197168	123745231	6	MAHSUP	58522082	123745232	1	699728	1	202.07	INCOME
123745235	123745235	101	1	123745231	10	113	103	0	2023-07-26 13:49:34	0.1	0	0	0	251522	123745235	59106222	197168	123745231	6	MAHSUP	58750448	123745234	1	699729	1	0.1	INCOME
124224614	124224614	101	1	123745231	10	113	103	0	2023-08-17 16:03:24	41.3	0	0	0	251522	124224614	59106222	197168	123745231	6	MAHSUP	58522082	124224613	46	5013	1	41.3	INCOME
124225023	124225023	101	1	123745231	174	113	103	0	2023-08-17 16:23:32	61.58	0	0	0	251522	124225023	59106222	197168	123745231	32	PAY	\N	\N	521	26768534	1	60.7	INCOME
124373552	124373552	101	1	124373195	32	113	103	0	2023-08-25 15:11:26	14.64	0	0	0	251522	124373552	59575549	197168	124373195	4	PAY	\N	\N	543	26795587	1	14.64	INCOME
124687874	124687874	101	1	123656947	174	113	103	0	2023-09-13 12:20:43	14	0	0	0	6879	124687874	59039725	5727	123656947	32	PAY	\N	\N	538	26851105	1	14	INCOME
124687890	124687890	101	1	124321705	174	113	103	0	2023-09-13 12:21:04	1	0	0	0	6879	124687890	59535461	5727	124321705	32	PAY	\N	\N	538	26851109	1	1	INCOME
124783025	124783025	101	1	123642566	174	113	103	0	2023-09-18 16:28:12	3207	0	0	0	1631354	124783025	59028609	978259	123642566	32	PAY	\N	\N	531	26865361	1	3207	INCOME
124783056	124783056	101	1	124348687	174	113	103	0	2023-09-18 16:29:37	2121	0	0	0	1631354	124783056	59556262	978259	124348687	32	PAY	\N	\N	531	26865365	1	2121	INCOME
125083828	125083828	101	1	124873329	174	113	103	0	2023-10-04 16:07:19	2836	0	0	0	1631354	125083828	59973952	978259	124873329	32	PAY	\N	\N	531	26910995	1	2836	INCOME
125127528	125127528	101	1	124936983	174	113	103	0	2023-10-06 14:21:57	110	0	0	0	251522	125127528	60025691	197168	124936983	32	PAY	\N	\N	521	26917786	1	110	INCOME
125644020	125644020	101	1	125344447	174	113	103	0	2023-11-03 12:41:19	5863	0	0	0	1631354	125644020	60347230	978259	125344447	32	PAY	\N	\N	531	27018073	1	5863	INCOME
126083447	126083447	101	1	125482642	174	113	103	0	2023-11-25 12:51:22	203	0	0	0	251522	126083447	60443718	197168	125482642	32	PAY	\N	\N	521	27132241	1	203	INCOME
126179563	126179563	101	1	125993012	174	113	103	0	2023-11-30 10:08:22	552	0	0	0	251522	126179563	123780944	197168	125993012	32	PAY	\N	\N	521	27166221	1	552	INCOME
126203575	126203575	101	1	125977376	174	113	103	0	2023-12-01 10:27:06	228	0	0	0	6879	126203575	123768591	5727	125977376	32	PAY	\N	\N	538	27175948	1	228	INCOME
126638464	126638464	101	1	126500891	174	113	103	0	2023-12-17 09:30:02	35688	0	0	0	48214	126638464	124087711	2221	126500891	32	PAY	\N	\N	525	27339503	1	35688	INCOME
126997332	126997332	101	1	126748999	174	113	103	0	2023-12-31 09:20:49	1623	0	0	0	251522	126997332	124228262	197168	126748999	32	PAY	\N	\N	521	27503370	1	1623	INCOME
127015392	127015392	101	1	126726479	174	113	103	0	2024-01-02 11:23:24	998	0	0	0	6879	127015392	124212971	5727	126726479	16	PAY	\N	\N	538	27519626	1	998	INCOME
127086798	127086798	101	1	126067001	174	113	103	0	2024-01-04 11:43:05	19613	0	0	0	1631354	127086798	123832953	978259	126067001	32	PAY	\N	\N	531	27550280	1	19613	INCOME
127612776	127612776	101	1	127344840	174	113	103	0	2024-01-23 15:37:42	50362	0	0	0	48214	127612776	124553132	2221	127344840	32	PAY	\N	\N	525	27767613	1	50362	INCOME
127799697	127799697	101	1	127519977	174	113	103	0	2024-01-30 22:17:39	868	0	0	0	6879	127799697	124643165	5727	127519977	32	PAY	\N	\N	538	27853323	1	868	INCOME
128436873	128436873	101	1	128129589	174	113	103	0	2024-02-21 12:33:01	50283	0	0	0	48214	128436873	124976411	2221	128129589	32	PAY	\N	\N	525	28138236	1	50283	INCOME
128631793	128631793	101	1	126959736	174	113	103	0	2024-02-29 11:47:18	17935	0	0	0	1631354	128631793	124343673	978259	126959736	32	PAY	\N	\N	531	28233942	1	17935	INCOME
128645885	128645885	101	1	128352010	174	113	103	0	2024-03-01 09:59:40	4198	0	0	0	251522	128645885	125088194	197168	128352010	32	PAY	\N	\N	521	28243930	1	4198	INCOME
129000369	129000369	101	1	128348009	174	113	103	0	2024-03-13 16:50:32	1235	0	0	0	6879	129000369	125086199	5727	128348009	32	PAY	\N	\N	538	28379687	1	1235	INCOME
129142346	129142346	101	1	128958901	174	113	103	0	2024-03-18 18:34:46	43369	0	0	0	48214	129142346	125410301	2221	128958901	32	PAY	\N	\N	525	28444160	1	43369	INCOME
129444003	129444003	101	1	129190688	174	113	103	0	2024-03-31 07:30:01	1895	0	0	0	251522	129444003	125536966	197168	129190688	32	PAY	\N	\N	521	28587140	1	1895	INCOME
129462746	129462746	101	1	129186399	174	113	103	0	2024-04-01 11:23:02	719	0	0	0	6879	129462746	125533959	5727	129186399	16	PAY	\N	\N	538	28597997	1	719	INCOME
129892723	129892723	101	1	129788411	174	113	103	0	2024-04-18 13:04:35	26067	0	0	0	48214	129892723	125864388	2221	129788411	32	PAY	\N	\N	525	28772950	1	26067	INCOME
129915571	129915571	101	1	127790271	174	113	103	0	2024-04-19 09:32:51	17295	0	0	0	1631354	129915571	124783056	978259	127790271	32	PAY	\N	\N	531	28785779	1	17295	INCOME
129916402	129916402	101	1	128574191	174	113	103	0	2024-04-19 09:49:38	16366	0	0	0	1631354	129916402	125208809	978259	128574191	32	PAY	\N	\N	531	28785964	1	16366	INCOME
129931781	129931781	101	1	129268614	174	113	103	0	2024-04-19 13:57:33	9261	0	0	0	1631354	129931781	125583146	978259	129268614	32	PAY	\N	\N	531	28790140	1	9261	INCOME
130209289	130209289	101	1	129986461	174	113	103	0	2024-04-30 09:07:42	1051	0	0	0	251522	130209289	125972701	197168	129986461	32	PAY	\N	\N	521	28907398	1	1051	INCOME
130242619	130242619	101	1	129982064	174	113	103	0	2024-05-02 11:13:03	222	0	0	0	6879	130242619	125969733	5727	129982064	16	PAY	\N	\N	538	28927901	1	222	INCOME
130867604	130867604	101	1	130567949	174	113	103	0	2024-05-24 16:06:27	13108	0	0	0	48214	130867604	126281153	2221	130567949	32	PAY	\N	\N	525	29198803	1	13108	INCOME
131005633	131005633	101	1	130798337	174	113	103	0	2024-05-30 09:46:43	942	0	0	0	251522	131005633	126397260	197168	130798337	32	PAY	\N	\N	521	29261846	1	942	INCOME
131088774	131088774	101	1	130791153	174	113	103	0	2024-06-03 11:33:36	66	0	0	0	6879	131088774	126392301	5727	130791153	16	PAY	\N	\N	538	29300643	1	66	INCOME
131192167	131192167	101	1	130076181	174	113	103	0	2024-06-06 11:07:28	13007	0	0	0	1631354	131192167	126021949	978259	130076181	32	PAY	\N	\N	531	29347607	1	13007	INCOME
131192256	131192256	101	1	131028667	174	113	103	0	2024-06-06 11:08:22	16789	0	0	0	1631354	131192256	126522518	978259	131028667	32	PAY	\N	\N	531	29347664	1	16789	INCOME
131645541	131645541	101	1	131353294	174	113	103	0	2024-06-24 19:05:33	2412	0	0	0	48214	131645541	126699198	2221	131353294	16	PAY	\N	\N	539	29557945	1	2412	INCOME
131802132	131802132	101	1	131588285	174	113	103	0	2024-06-30 21:13:20	317	0	0	0	251522	131802132	126814146	197168	131588285	32	PAY	\N	\N	521	29609761	1	317	INCOME
131850181	131850181	101	1	131565392	174	113	103	0	2024-07-02 11:14:54	43	0	0	0	6879	131850181	126796965	5727	131565392	16	PAY	\N	\N	538	29639902	1	43	INCOME
132031818	132031818	101	1	131749621	174	113	103	0	2024-07-09 07:14:26	10644	0	0	0	1631354	132031818	126907443	978259	131749621	32	PAY	\N	\N	531	29733226	1	10644	INCOME
132533391	132533391	101	1	132367385	174	113	103	0	2024-07-30 09:43:50	187	0	0	0	251522	132533391	127213529	197168	132367385	32	PAY	\N	\N	521	29948862	1	187	INCOME
132618696	132618696	101	1	132364821	174	113	103	0	2024-08-02 11:12:27	29	0	0	0	6879	132618696	127212106	5727	132364821	16	PAY	\N	\N	538	29982806	1	29	INCOME
133333306	133333306	101	1	133123516	174	113	103	0	2024-08-30 07:59:39	191	0	0	0	251522	133333306	127622557	197168	133123516	32	PAY	\N	\N	521	30305750	1	191	INCOME
133374570	133374570	101	1	133183045	174	113	103	0	2024-09-02 11:39:08	16.76	0	0	0	6879	133374570	127656583	5727	133183045	16	PAY	\N	\N	538	30329941	1	16.76	INCOME
133411450	133411450	101	1	132416210	174	113	103	0	2024-09-03 12:25:13	12278	0	0	0	1631354	133411450	127241587	978259	132416210	32	PAY	\N	\N	531	30353928	1	12278	INCOME
134054105	134054105	101	1	133171949	174	113	103	0	2024-09-26 06:10:33	15030	0	0	0	1631354	134054105	127648395	978259	133171949	32	PAY	\N	\N	531	30624629	1	15030	INCOME
134142489	134142489	101	1	133886188	174	113	103	0	2024-09-30 11:21:03	179	0	0	0	251522	134142489	128027362	197168	133886188	32	PAY	\N	\N	521	30670100	1	179	INCOME
134348812	134348812	101	1	134066626	174	113	103	0	2024-10-07 11:28:43	18.29	0	0	0	6879	134348812	128122895	5727	134066626	16	PAY	\N	\N	538	30763885	1	18.29	INCOME
134966727	134966727	101	1	134685399	174	113	103	0	2024-10-30 09:51:57	323	0	0	0	251522	134966727	128438323	197168	134685399	32	PAY	\N	\N	521	31040921	1	323	INCOME
134973574	134973574	101	1	134685613	174	113	103	0	2024-10-30 11:24:56	66	0	0	0	6879	134973574	128438482	5727	134685613	16	PAY	\N	\N	525	31047042	1	66	INCOME
135615065	135615065	101	1	135340369	174	113	103	0	2024-11-20 17:50:17	38685	0	0	0	48214	135615065	128772180	2221	135340369	32	PAY	\N	\N	539	31334817	1	38685	INCOME
135840274	135840274	101	1	135554277	174	113	103	0	2024-11-29 11:26:47	800	0	0	0	6879	135840274	128880293	5727	135554277	16	PAY	\N	\N	525	31455327	1	800	INCOME
136518113	136518113	101	1	136180691	174	113	103	0	2024-12-23 16:17:14	57875	0	0	0	48214	136518113	129198025	2221	136180691	32	PAY	\N	\N	539	31759613	1	57875	INCOME
136698757	136698757	101	1	136420759	174	113	103	0	2024-12-30 12:18:00	5227	0	0	0	251522	136698757	129320115	197168	136420759	32	PAY	\N	\N	521	31845484	1	5227	INCOME
136736526	136736526	101	1	134126514	174	113	103	0	2025-01-01 14:41:47	21544	0	0	0	1631354	136736526	128153778	978259	134126514	32	PAY	\N	\N	531	31875113	1	21544	INCOME
136751593	136751593	101	1	136519883	174	113	103	0	2025-01-02 11:26:25	1441	0	0	0	6879	136751593	129374902	5727	136519883	16	PAY	\N	\N	525	31883835	1	1441	INCOME
136792545	136792545	101	1	134937001	174	113	103	0	2025-01-03 13:11:28	16420	0	0	0	1631354	136792545	128572325	978259	134937001	32	PAY	\N	\N	531	31900543	1	16420	INCOME
137351234	137351234	101	1	137079880	174	113	103	0	2025-01-23 15:01:50	75982	0	0	0	48214	137351234	129652006	2221	137079880	32	PAY	\N	\N	539	32152459	1	75982	INCOME
137520574	137520574	101	1	137368170	174	113	103	0	2025-01-30 06:31:49	3772	0	0	0	251522	137520574	129798022	197168	137368170	32	PAY	\N	\N	521	32227741	1	3772	INCOME
137661762	137661762	101	1	137393573	174	113	103	0	2025-02-04 11:25:00	1860	0	0	0	6879	137661762	129812462	5727	137393573	16	PAY	\N	\N	525	32292685	1	1860	INCOME
137928719	137928719	101	1	135631816	174	113	103	0	2025-02-12 17:08:24	14895	0	0	0	1631354	137928719	128924024	978259	135631816	32	PAY	\N	\N	531	32410263	1	14895	INCOME
138097475	138097475	101	1	136647173	174	113	103	0	2025-02-18 10:43:33	21532	0	0	0	1631354	138097475	129441898	978259	136647173	32	PAY	\N	\N	531	32491410	1	21532	INCOME
138231916	138231916	101	1	137908634	174	113	103	0	2025-02-21 21:43:54	76479	0	0	0	48214	138231916	130086569	2221	137908634	32	PAY	\N	\N	539	32547419	1	76479	INCOME
138475927	138475927	101	1	138130066	174	113	103	0	2025-03-03 11:31:58	1448	0	0	0	6879	138475927	130205146	5727	138130066	16	PAY	\N	\N	525	32673014	1	1448	INCOME
138721533	138721533	101	1	137446027	174	113	103	0	2025-03-11 09:26:34	22398	0	0	0	1631354	138721533	129840891	978259	137446027	32	PAY	\N	\N	531	32792285	1	22398	INCOME
139081252	139081252	101	1	138793745	174	113	103	0	2025-03-24 08:42:24	84331	0	0	0	48214	139081252	130541041	2221	138793745	32	PAY	\N	\N	539	32953123	1	84331	INCOME
139257550	139257550	101	1	139027518	174	113	103	0	2025-03-30 14:24:05	6539	0	0	0	251522	139257550	130659091	197168	139027518	32	PAY	\N	\N	521	33032468	1	6539	INCOME
139430320	139430320	101	1	139208499	174	113	103	0	2025-04-07 11:31:40	1469.63	0	0	0	6879	139430320	130760725	5727	139208499	16	PAY	\N	\N	525	33127655	1	1469.63	INCOME
139817473	139817473	101	1	139583997	174	113	103	0	2025-04-19 17:07:36	48773	0	0	0	48214	139817473	130955735	2221	139583997	32	PAY	\N	\N	539	33284840	1	48773	INCOME
140028435	140028435	101	1	139890369	174	113	103	0	2025-04-28 07:14:40	2582	0	0	0	251522	140028435	131108755	197168	139890369	32	PAY	\N	\N	521	33384939	1	2582	INCOME
140079601	140079601	101	1	139800297	174	113	103	0	2025-04-29 11:24:38	414	0	0	0	6879	140079601	131067346	5727	139800297	16	PAY	\N	\N	525	33414973	1	414	INCOME
140377445	140377445	101	1	138206822	174	113	103	0	2025-05-10 11:19:43	18405	0	0	0	1631354	140377445	130247916	978259	138206822	32	PAY	\N	\N	531	33552846	1	18405	INCOME
140511531	140511531	101	1	140463633	174	113	103	0	2025-05-15 11:00:18	31452	0	0	0	48214	140511531	131411064	2221	140463633	32	PAY	\N	\N	539	33610250	1	31452	INCOME
140887046	140887046	101	1	140727243	174	113	103	0	2025-05-28 12:29:25	1581	0	0	0	251522	140887046	131546664	197168	140727243	32	PAY	\N	\N	521	33785113	1	1581	INCOME
140983280	140983280	101	1	140678319	174	113	103	0	2025-06-02 12:19:50	350	0	0	0	6879	140983280	131516312	5727	140678319	16	PAY	\N	\N	525	33836679	1	350	INCOME
141443005	141443005	101	1	141318603	174	113	103	0	2025-06-20 11:37:57	2180	0	0	0	48214	141443005	131841207	2221	141318603	32	PAY	\N	\N	539	34034157	1	2180	INCOME
141724764	141724764	101	1	141543556	174	113	103	0	2025-06-29 16:54:30	316	0	0	0	251522	141724764	131973128	197168	141543556	32	PAY	\N	\N	521	34154294	1	316	INCOME
141848223	141848223	101	1	141502850	174	113	103	0	2025-07-03 11:23:56	29	0	0	0	6879	141848223	131955320	5727	141502850	16	PAY	\N	\N	525	34221607	1	29	INCOME
142386130	142386130	101	1	142382641	174	113	103	0	2025-07-23 10:44:31	248	0	0	0	251522	142386130	132382481	197168	142382641	32	PAY	\N	\N	521	34486814	1	248	INCOME
143383371	143383371	101	1	143222716	174	113	103	0	2025-08-29 09:51:33	267	0	0	0	251522	143383371	132829119	197168	143222716	32	PAY	\N	\N	521	34926234	1	267	INCOME
143964551	143964551	101	1	139102291	174	113	103	0	2025-09-18 08:49:41	14253	0	0	0	1631354	143964551	130700531	978259	139102291	32	PAY	\N	\N	531	35184549	1	14253	INCOME
143965409	143965409	101	1	140045770	174	113	103	0	2025-09-18 09:16:13	21635	0	0	0	1631354	143965409	131193736	978259	140045770	32	PAY	\N	\N	531	35185183	1	21635	INCOME
143965425	143965425	101	1	140857447	174	113	103	0	2025-09-18 09:16:40	23987	0	0	0	1631354	143965425	131609304	978259	140857447	32	PAY	\N	\N	531	35185191	1	23987	INCOME
143965446	143965446	101	1	141719005	174	113	103	0	2025-09-18 09:17:09	21085	0	0	0	1631354	143965446	132070961	978259	141719005	32	PAY	\N	\N	531	35185202	1	21085	INCOME
143973638	143973638	101	1	142556369	174	113	103	0	2025-09-18 12:47:20	25374	0	0	0	1631354	143973638	132485277	978259	142556369	32	PAY	\N	\N	531	35189970	1	25374	INCOME
144257307	144257307	101	1	144022195	174	113	103	0	2025-09-28 19:55:25	244	0	0	0	251522	144257307	133249068	197168	144022195	32	PAY	\N	\N	521	35312048	1	244	INCOME
144586190	144586190	101	1	144242474	174	113	103	1	2025-10-10 13:35:10	38950.7	0	0	0	1631354	144586190	133373814	978259	144242474	32	PAY	\N	\N	531	35477908	1	38950	INCOME
145086377	145086377	101	1	144737035	174	113	103	0	2025-10-27 19:03:54	3043	0	0	0	48214	145086377	133617960	2221	144737035	16	PAY	\N	\N	539	35705047	1	3043	INCOME
145117378	145117378	101	1	144923960	174	113	103	0	2025-10-28 22:09:58	1231	0	0	0	251522	145117378	133709797	197168	144923960	32	PAY	\N	\N	521	35716168	1	1231	INCOME
145835733	145835733	101	1	145611646	174	113	103	0	2025-11-23 11:14:52	35152	0	0	0	48214	145835733	134070848	2221	145611646	32	PAY	\N	\N	525	36053279	1	35152	INCOME
146013509	146013509	101	1	145833573	174	113	103	0	2025-11-28 20:21:34	2251	0	0	0	251522	146013509	134179698	197168	145833573	32	PAY	\N	\N	521	36135345	1	2251	INCOME
146053848	146053848	101	1	145788598	174	113	103	0	2025-12-01 11:33:54	344	0	0	0	6879	146053848	134150959	5727	145788598	16	PAY	\N	\N	525	36157007	1	344	INCOME
146570614	146570614	101	1	146570430	174	113	103	0	2025-12-17 09:49:06	3246.49	0	0	0	107396	146570614	134553367	1192595	146570430	32	PAY	\N	\N	517	36396898	1	3246.49	INCOME
146664051	146664051	101	1	146492715	174	113	103	0	2025-12-19 22:46:28	58543	0	0	0	48214	146664051	134518833	2221	146492715	32	PAY	\N	\N	525	36440795	1	58543	INCOME
146796992	146796992	101	1	145019688	174	113	103	0	2025-12-24 13:27:36	28962	0	0	0	1631354	146796992	133760094	978259	145019688	32	PAY	\N	\N	531	36498571	1	28962	INCOME
146913732	146913732	101	1	146685704	174	113	103	0	2025-12-29 10:52:48	3571	0	0	0	251522	146913732	134615775	197168	146685704	32	PAY	\N	\N	521	36554508	1	3571	INCOME
146948150	146948150	101	1	146665596	174	113	103	0	2025-12-30 11:28:32	1261	0	0	0	6879	146948150	134600432	5727	146665596	16	PAY	\N	\N	525	36579206	1	1261	INCOME
147596046	147596046	101	1	147429677	174	113	103	0	2026-01-21 14:07:34	112490	0	0	0	48214	147596046	134990378	2221	147429677	32	PAY	\N	\N	525	36874418	1	112490	INCOME
147628905	147628905	101	1	147465425	174	113	103	0	2026-01-22 18:33:31	3154	0	0	0	107396	147628905	135013458	1192595	147465425	32	PAY	\N	\N	517	36893284	1	3154	INCOME
147781422	147781422	101	1	147588523	174	113	103	0	2026-01-28 12:29:52	5762	0	0	0	251522	147781422	135070146	197168	147588523	32	PAY	\N	\N	521	36965650	1	5762	INCOME
147897541	147897541	101	1	147578741	174	113	103	0	2026-02-02 11:35:51	2429	0	0	0	6879	147897541	135063152	5727	147578741	16	PAY	\N	\N	525	37019805	1	2429	INCOME
147976826	147976826	101	1	144242474	174	113	103	2	2026-02-04 11:00:18	38950	0	0	0	1631354	147976826	133373814	978259	144242474	32	PAY	\N	\N	531	37052634	1	38950	INCOME
147976903	147976903	101	1	145913541	174	113	103	0	2026-02-04 11:01:07	35385	0	0	0	1631354	147976903	134217901	978259	145913541	32	PAY	\N	\N	531	37052644	1	35385	INCOME
148591346	148591346	101	1	148325505	174	113	103	0	2026-02-24 18:01:20	97417	0	0	0	48214	148591346	135447931	2221	148325505	32	PAY	\N	\N	525	37333825	1	97417	INCOME
148702200	148702200	101	1	148499515	174	113	103	0	2026-02-28 12:44:58	4826	0	0	0	251522	148702200	135542191	197168	148499515	32	PAY	\N	\N	521	37373349	1	4826	INCOME
148769282	148769282	101	1	148388261	174	113	103	0	2026-03-02 22:54:29	3554	0	0	0	107396	148769282	135474429	1192595	148388261	16	PAY	\N	\N	517	37414907	1	3554	INCOME
148785480	148785480	101	1	148481098	174	113	103	0	2026-03-03 11:24:43	1981	0	0	0	6879	148785480	135526660	5727	148481098	16	PAY	\N	\N	525	37423993	1	1981	INCOME
149105923	149105923	101	1	146894540	174	113	103	0	2026-03-12 12:46:59	42788	0	0	0	1631354	149105923	134725457	978259	146894540	32	PAY	\N	\N	531	37561494	1	42788	INCOME
149373275	149373275	101	1	149178948	174	113	103	0	2026-03-22 20:20:40	82849	0	0	0	48214	149373275	135905166	2221	149178948	32	PAY	\N	\N	525	37690019	1	82849	INCOME
149424352	149424352	101	1	149349692	174	113	103	0	2026-03-23 17:40:06	4422	0	0	0	251522	149424352	135986508	197168	149349692	32	PAY	\N	\N	521	37721798	1	4422	INCOME
149614914	149614914	101	1	149341906	174	113	103	0	2026-03-30 11:29:57	1497	0	0	0	6879	149614914	135980291	5727	149341906	16	PAY	\N	\N	525	37810981	1	1497	INCOME
150192465	150192465	101	1	149240293	174	113	103	0	2026-04-19 10:53:25	2779	0	0	0	107396	150192465	135929707	1192595	149240293	32	PAY	\N	\N	530	38064263	1	2779	INCOME
150359999	150359999	101	1	150323602	174	113	103	0	2026-04-24 11:41:00	5113	0	0	0	251522	150359999	136479988	197168	150323602	32	PAY	\N	\N	521	38148821	1	5113	INCOME
150552311	150552311	101	1	150319159	174	113	103	1	2026-05-01 21:04:36	25879	0	0	0	48214	150552311	136477766	2221	150319159	32	PAY	\N	\N	539	38241697	1	25879	INCOME
150690265	150690265	101	1	150404069	174	113	103	0	2026-05-05 18:33:13	1653	0	0	0	6879	150690265	136526671	5727	150404069	16	PAY	\N	\N	539	38303780	1	1653	INCOME
151060336	151060336	101	1	150137679	174	113	103	0	2026-05-16 14:50:27	3963	0	0	0	107396	151060336	136383588	1192595	150137679	32	PAY	\N	\N	531	38451097	1	3963	INCOME
151111338	151111338	101	1	150333008	174	113	103	0	2026-05-18 15:16:17	41390	0	0	0	1631354	151111338	136486304	978259	150333008	32	PAY	\N	\N	531	38478828	1	41390	INCOME
151379260	151379260	101	1	151036009	174	113	103	0	2026-05-25 18:49:07	41290.64	0	0	0	48214	151379260	136867995	2221	151036009	16	PAY	\N	\N	539	38598278	1	41290.64	INCOME
151426483	151426483	101	1	151205685	174	113	103	0	2026-06-01 11:11:17	3964	0	0	0	251522	151426483	136954249	197168	151205685	16	PAY	\N	\N	521	38638888	1	3964	INCOME
151451512	151451512	101	1	151022101	174	113	103	0	2026-06-01 16:34:22	3778	0	0	0	107396	151451512	136858419	1192595	151022101	32	PAY	\N	\N	530	38650442	1	3778	INCOME
151464784	151464784	101	1	151139409	174	113	103	0	2026-06-01 19:20:17	255	0	0	0	6879	151464784	136915172	5727	151139409	16	PAY	\N	\N	539	38660254	1	255	INCOME
151651883	151651883	101	1	149522491	174	113	103	0	2026-06-08 09:46:08	104711	0	0	0	1631354	151651883	136060815	978259	149522491	32	PAY	\N	\N	521	38753301	1	104711	INCOME
151651905	151651905	101	1	151194549	174	113	103	0	2026-06-08 09:47:17	38669	0	0	0	1631354	151651905	136949631	978259	151194549	32	PAY	\N	\N	521	38753311	1	38669	INCOME
151655669	151655669	101	1	150319159	174	113	103	2	2026-06-08 11:19:58	25879	0	0	0	48214	151655669	136477766	2221	150319159	32	PAY	\N	\N	539	38754578	1	25879	INCOME
152358356	152358356	101	1	152086341	174	113	103	0	2026-07-02 08:12:44	731	0	0	0	251522	152358356	137397123	197168	152086341	16	PAY	\N	\N	521	39062587	1	731	INCOME
152902576	152902576	101	1	152185118	174	113	103	1	2026-07-17 11:37:43	12546.92	0	0	0	1631354	152902576	137452252	978259	152185118	32	PAY	\N	\N	531	39300066	1	12546.5	INCOME
152910254	152910254	101	1	152016939	174	113	103	1	2026-07-17 14:32:19	341.38	0	0	0	107396	152910254	137357238	1192595	152016939	32	PAY	\N	\N	530	39302213	1	340.5	INCOME
152910263	152910263	101	1	152016939	174	113	103	2	2026-07-17 14:32:27	340.5	0	0	0	107396	152910263	137357238	1192595	152016939	32	PAY	\N	\N	530	39302218	1	340.5	INCOME
152911856	152911856	101	1	150319159	174	113	103	3	2026-07-17 15:10:20	25879	0	0	0	48214	152911856	136477766	2221	150319159	32	PAY	\N	\N	525	39302798	1	25879	INCOME
152911936	152911936	101	1	150319159	174	113	103	4	2026-07-17 15:11:20	25879	0	0	0	48214	152911936	136477766	2221	150319159	32	PAY	\N	\N	525	39302814	1	25879	INCOME
152911938	152911938	101	1	152787703	174	113	103	0	2026-07-17 15:11:20	115	0	0	0	48214	152911938	137772302	2221	152787703	32	PAY	\N	\N	525	39302815	1	115	INCOME
